"","Date","Location","loc_temp","Taxon","Sample_ID","Body_Length_cm","Weight_g","Size_cat","Time_sec","Distance_cm","Acclim_temp","test","Temp","end_time_s","Notes","X","movement","speed","temp_range"
"327","10-Jul-25","Zackenberg",48.9,"wolf_spider","Z709-S101",NA,0.0156,"S",1,25,NA,"",NA,"","died","","yes",25,"45-50"
"328","10-Jul-25","Zackenberg",48.1,"wolf_spider","Z709-S111",NA,0.0043,"S",1.4,25,15.1,"HKDT",37,"190","","","yes",17.8571428571429,"45-50"
"329","10-Jul-25","Zackenberg",48.4,"wolf_spider","Z709-S110",NA,0.0211,"S",2.25,20,15.1,"HKDT",37,"210","","","yes",8.88888888888889,"45-50"
"330","10-Jul-25","Zackenberg",48.6,"wolf_spider","Z709-S109",NA,0.0065,"S",1.07,25,NA,"",NA,"","","","yes",23.3644859813084,"45-50"
"331","10-Jul-25","Zackenberg",48.1,"wolf_spider","Z709-S113",NA,NA,NA,NA,0,NA,"",NA,"","died","","no",NA,"45-50"
"332","10-Jul-25","Zackenberg",49,"wolf_spider","z709-s103",NA,0.036,"S",3.09,25,NA,"",NA,"","","","yes",8.09061488673139,"45-50"
"333","10-Jul-25","Zackenberg",46,"wolf_spider","z709-s100",NA,NA,NA,3.68,25,NA,"",NA,"","escaped","","yes",6.79347826086956,"45-50"
"334","10-Jul-25","Zackenberg",45.2,"wolf_spider","z709-s115",NA,0.0067,"S",4.59,25,3.1,"HKDT",45,"240","","","yes",5.44662309368192,"45-50"
"335","10-Jul-25","Zackenberg",42,"muscids","z709-m14",NA,0.008,"S",9.39,8,NA,"",NA,"","","","yes",0.851970181043663,"40-45"
"336","10-Jul-25","Zackenberg",42,"muscids","z709-m140",NA,0.0105,"S",23.74,25,15.1,"HKDT",37,"637","","","yes",1.0530749789385,"40-45"
"337","10-Jul-25","Zackenberg",42.3,"muscids","z709-m25",NA,0.0096,"S",8.23,11,NA,"",NA,"","","","yes",1.33657351154313,"40-45"
"338","10-Jul-25","Zackenberg",44.3,"muscids","z709-m29",NA,0.0047,"S",5.57,6,NA,"",NA,"","","","yes",1.07719928186715,"40-45"
"339","10-Jul-25","Zackenberg",43,"muscids","z709-m01",NA,0.0044,"S",4.61,9,3.1,"HKDT",37,"120","","","yes",1.95227765726681,"40-45"
"340","10-Jul-25","Zackenberg",47.3,"muscids","z709-m72",NA,0.0118,"S",5.77,2,30,"HKDT",37,"176","died","","yes",0.346620450606586,"45-50"
"341","10-Jul-25","Zackenberg",48,"muscids","Z709-M44",NA,0.0022,"S",NA,0,NA,"",NA,"","died","","no",NA,"45-50"
"342","10-Jul-25","Zackenberg",47.7,"muscids","z709-m22",NA,NA,NA,NA,0,NA,"",NA,"","died","","no",NA,"45-50"
"343","10-Jul-25","Zackenberg",45.2,"muscids","z709-m77",NA,0.0121,"S",4.72,7,3.1,"HKDT",37,"370","","","yes",1.48305084745763,"45-50"
"344","10-Jul-25","Zackenberg",44.2,"muscids","z709-m34",NA,0.0177,"S",NA,0,3.1,"HKDT",37,"120","died","","no",NA,"40-45"
"345","10-Jul-25","Zackenberg",43.1,"muscids","z709-m82",NA,0.0033,"S",5.03,5,NA,"",NA,"","","","yes",0.99403578528827,"40-45"
"346","10-Jul-25","Zackenberg",42.4,"muscids","Z709-M13",NA,0.0144,"S",18.09,7,3.1,"HKDT",37,"120","","","yes",0.386954118297402,"40-45"
"347","10-Jul-25","Zackenberg",41.2,"muscids","z709-m83",NA,0.0081,"S",13.09,16,NA,"",NA,"","","","yes",1.22230710466005,"40-45"
"348","10-Jul-25","Zackenberg",41.7,"muscids","z709-m53",NA,0.0096,"S",30.34,15.5,15.1,"HKDT",37,">1800","","","yes",0.510876730388926,"40-45"
"349","10-Jul-25","Zackenberg",41.4,"muscids","z709-m18",NA,NA,NA,32.34,15,NA,"",NA,"","","","yes",0.463821892393321,"40-45"
"350","10-Jul-25","Zackenberg",41.2,"muscids","z709-m141",NA,0.003,"S",26.37,17,NA,"",NA,"","","","yes",0.644671975729996,"40-45"
"351","10-Jul-25","Zackenberg",41.8,"muscids","z709-m74",NA,0.0191,"S",3.74,3,NA,"",NA,"","","","yes",0.802139037433155,"40-45"
"352","10-Jul-25","Zackenberg",41.7,"muscids","z709-m33",NA,0.011,"S",38.67,20,3.1,"HKDT",37,">1800","","","yes",0.517196793379881,"40-45"
"353","12-Jul-25","Zackenberg",48.6,"wolf_spider","Z712-S140",NA,0.0094,"S",2.05,25,NA,"",NA,"","","","yes",12.1951219512195,"45-50"
"354","12-Jul-25","Zackenberg",47.1,"wolf_spider","Z712-S117",NA,0.0135,"S",0.99,2,3.1,"HKDT",44,"327","","","yes",2.02020202020202,"45-50"
"355","12-Jul-25","Zackenberg",48,"wolf_spider","Z712-S14",NA,0.018,"S",1.2,25,NA,"",NA,"","","","yes",20.8333333333333,"45-50"
"356","12-Jul-25","Zackenberg",48.7,"wolf_spider","Z712-S08",NA,0.0394,"S",1.53,3,NA,"",NA,"","","","yes",1.96078431372549,"45-50"
"357","12-Jul-25","Zackenberg",48.5,"wolf_spider","Z712-S48",NA,0.0183,"S",1.13,25,NA,"",NA,"","","","yes",22.1238938053097,"45-50"
"358","14-Jul-25","Zackenberg",59.1,"wolf_spider","Z714-S74",NA,0.0359,"S",4.19,23,NA,"",NA,"","preheated to experimental temp for 2 mins","","yes",5.48926014319809,"55-60"
"359","14-Jul-25","Zackenberg",57.3,"wolf_spider","Z714-S11",NA,0.051,"L",0.8,25,30,"HKDT",44,"259","preheated to experimental temp for 2 mins","","yes",31.25,"55-60"
"360","14-Jul-25","Zackenberg",57.3,"wolf_spider","Z714-S49",NA,NA,NA,0.54,25,NA,"",NA,"","preheated to experimental temp for 2 mins","","yes",46.2962962962963,"55-60"
"361","14-Jul-25","Zackenberg",57.1,"wolf_spider","z714-s113",NA,NA,NA,3.82,25,NA,"",NA,"","preheated to experimental temp for 2 mins","","yes",6.54450261780105,"55-60"
"362","14-Jul-25","Zackenberg",57.3,"wolf_spider","z714-s17",NA,NA,NA,0.48,25,NA,"",NA,"","preheated to experimental temp for 2 mins","","yes",52.0833333333333,"55-60"
"363","14-Jul-25","Zackenberg",56.5,"wolf_spider","z714-s115",NA,0.0073,"S",1.13,5,30,"HKDT",44,"244","preheated to experimental temp for 2 mins","","yes",4.42477876106195,"55-60"
"364","14-Jul-25","Zackenberg",56.3,"wolf_spider","z714-s130",NA,0.0207,"S",2,25,3.1,"HKDT",44,"472","","","yes",12.5,"55-60"
"365","14-Jul-25","Zackenberg",56.6,"wolf_spider","z714-s38",NA,0.0157,"S",1.3,25,30,"HKDT",44,"260","","","yes",19.2307692307692,"55-60"
"366","14-Jul-25","Zackenberg",58.2,"wolf_spider","z714-s35",NA,0.0348,"S",0.54,3,NA,"",NA,"","","","yes",5.55555555555556,"55-60"
"367","14-Jul-25","Zackenberg",57.3,"wolf_spider","z714-s110",NA,0.0229,"S",0.73,25,30,"HKDT",44,"254","","","yes",34.2465753424658,"55-60"
"368","14-Jul-25","Zackenberg",57.9,"wolf_spider","z714-s25",NA,0.02,"S",0.48,3,NA,"",NA,"","","","yes",6.25,"55-60"
"369","14-Jul-25","Zackenberg",48.3,"wolf_spider","z714-s13",NA,NA,NA,0.63,3,NA,"",NA,"","preheat for 1min","","yes",4.76190476190476,"45-50"
"370","14-Jul-25","Zackenberg",46.6,"wolf_spider","z714-s10",NA,0.0547,"L",1.84,25,NA,"",NA,"","","","yes",13.5869565217391,"45-50"
"371","14-Jul-25","Zackenberg",44.3,"wolf_spider","Z714-S17",NA,0.0092,"S",3.81,10,NA,"",NA,"","","","yes",2.6246719160105,"40-45"
"372","14-Jul-25","Zackenberg",46.4,"wolf_spider","Z714-S112",NA,0.0203,"S",1.33,25,NA,"",NA,"","","","yes",18.796992481203,"45-50"
"373","14-Jul-25","Zackenberg",45.3,"wolf_spider","Z714-S73",NA,0.0326,"S",2.05,25,NA,"",NA,"","","","yes",12.1951219512195,"45-50"
"374","14-Jul-25","Zackenberg",45.7,"wolf_spider","Z714-S20",NA,0.0186,"S",2.77,2,NA,"",NA,"","","","yes",0.72202166064982,"45-50"
"375","14-Jul-25","Zackenberg",46.4,"wolf_spider","Z714-S116",NA,0.018,"S",2.12,25,NA,"",NA,"","","","yes",11.7924528301887,"45-50"
"376","14-Jul-25","Zackenberg",44.6,"wolf_spider","Z714-S80",NA,0.0222,"S",3.22,25,NA,"",NA,"","","","yes",7.7639751552795,"40-45"
"377","14-Jul-25","Zackenberg",46.7,"wolf_spider","Z714-S53",NA,0.0097,"S",2.9,15,NA,"",NA,"","preheat for 5mins","","yes",5.17241379310345,"45-50"
"378","14-Jul-25","Zackenberg",45.9,"wolf_spider","z714-s78",NA,0.0389,"S",4.2,11,NA,"",NA,"","","","yes",2.61904761904762,"45-50"
"379","14-Jul-25","Zackenberg",44.7,"wolf_spider","z714-s21",NA,0.0232,"S",4.81,25,NA,"",NA,"","","","yes",5.1975051975052,"40-45"
"380","14-Jul-25","Zackenberg",44.1,"wolf_spider","z714-s35",NA,NA,NA,1.13,1,NA,"",NA,"","","","yes",0.884955752212389,"40-45"
"381","14-Jul-25","Zackenberg",44.5,"wolf_spider","z714-s114",NA,0.0079,"S",3.96,25,NA,"",NA,"","","","yes",6.31313131313131,"40-45"
"382","14-Jul-25","Zackenberg",44.1,"wolf_spider","z714-s91",NA,0.0234,"S",1.19,25,NA,"",NA,"","","","yes",21.0084033613445,"40-45"
"383","14-Jul-25","Zackenberg",44.4,"wolf_spider","z714-s12",NA,0.0194,"S",2.57,25,NA,"",NA,"","","","yes",9.72762645914397,"40-45"
"384","14-Jul-25","Zackenberg",44.1,"wolf_spider","z714-s105",NA,0.0176,"S",2.24,25,NA,"",NA,"","","","yes",11.1607142857143,"40-45"
"385","14-Jul-25","Zackenberg",43.1,"wolf_spider","z714-s141",NA,0.0087,"S",2.11,25,NA,"",NA,"","","","yes",11.8483412322275,"40-45"
"386","14-Jul-25","Zackenberg",43.1,"wolf_spider","z714-s13",NA,0.0194,"S",2.83,25,NA,"",NA,"","","","yes",8.8339222614841,"40-45"
"387","15-Jul-25","Zackenberg",46.1,"muscids","Z715-M74",NA,0.0081,"S",14.39,19,NA,"",NA,"","","","yes",1.32036136205698,"45-50"
"388","15-Jul-25","Zackenberg",46.6,"muscids","Z715-M23",NA,0.0156,"S",0.87,1,NA,"",NA,"","died","","yes",1.14942528735632,"45-50"
"389","15-Jul-25","Zackenberg",47,"muscids","Z715-M40",NA,0.0099,"S",NA,0,NA,"",NA,"","died","","no",NA,"45-50"
"390","15-Jul-25","Zackenberg",45,"muscids","Z715-M75",NA,0.0096,"S",0.73,1,NA,"",NA,"","died","","yes",1.36986301369863,"45-50"
"391","15-Jul-25","Zackenberg",44.1,"muscids","Z715-M19",NA,0.012,"S",14.29,14,NA,"",NA,"","","","yes",0.979706088173548,"40-45"
"392","15-Jul-25","Zackenberg",46.6,"muscids","Z715-M140",NA,NA,NA,6.8,14,NA,"",NA,"","","","yes",2.05882352941176,"45-50"
"393","15-Jul-25","Zackenberg",45.9,"muscids","z715-m22",NA,0.0081,"S",8.05,9,NA,"",NA,"","","","yes",1.11801242236025,"45-50"
"394","15-Jul-25","Zackenberg",46.8,"muscids","z715-m52",NA,0.0143,"S",16.48,16,NA,"",NA,"","","","yes",0.970873786407767,"45-50"
"395","15-Jul-25","Zackenberg",47.9,"muscids","z715-m42",NA,0.0138,"S",11.5,6,NA,"",NA,"","","","yes",0.521739130434783,"45-50"
"396","15-Jul-25","Zackenberg",46.2,"muscids","z715-m70",NA,0.0102,"S",21.58,18,NA,"",NA,"","","","yes",0.834105653382762,"45-50"
"397","15-Jul-25","Zackenberg",33.8,"muscids","z715-m05",NA,0.0085,"S",7.82,16,NA,"",NA,"","","","yes",2.0460358056266,"30-35"
"398","15-Jul-25","Zackenberg",33.8,"muscids","z715-m150",NA,0.0122,"S",10.89,15,NA,"",NA,"","","","yes",1.37741046831956,"30-35"
"399","15-Jul-25","Zackenberg",32,"muscids","z715-m09",NA,0.0097,"S",18.71,20,NA,"",NA,"","","","yes",1.06894708711919,"30-35"
"400","15-Jul-25","Zackenberg",32.3,"muscids","z715-m102",NA,0.0124,"S",4.81,6,NA,"",NA,"","","","yes",1.24740124740125,"30-35"
"401","15-Jul-25","Zackenberg",32.1,"muscids","z715-m74",NA,0.0119,"S",2.49,3,NA,"",NA,"","","","yes",1.20481927710843,"30-35"
"402","15-Jul-25","Zackenberg",30.4,"muscids","z715-m85",NA,0.0107,"S",4.87,9,NA,"",NA,"","","","yes",1.84804928131417,"30-35"
"403","17-Jul-25","Zackenberg",45.1,"wolf_spider","z717-s40",NA,0.0056,"S",NA,NA,NA,"",NA,"","made sure to preheat chamber to about 50C, stopped running around and died after 1m48s","",NA,NA,"45-50"
"404","17-Jul-25","Zackenberg",47,"wolf_spider","z717-s77",NA,0.0137,"S",NA,NA,NA,"",NA,"","stopped moving after 7m, temp started at 48 but spider started slowing down at around 46","",NA,NA,"45-50"
"405","17-Jul-25","Zackenberg",47.7,"wolf_spider","Z717-S73",NA,0.0326,"S",NA,NA,NA,"",NA,"","stopped moving 1m36s","",NA,NA,"45-50"
"406","17-Jul-25","Zackenberg",47.1,"wolf_spider","z717-s08",NA,0.0088,"S",NA,NA,NA,"",NA,"","stopped moving and died after 1m14s","",NA,NA,"45-50"
"407","17-Jul-25","Zackenberg",49,"wolf_spider","z717-s36",NA,0.0098,"S",NA,NA,NA,"",NA,"","34s","",NA,NA,"45-50"
"408","17-Jul-25","Zackenberg",33.3,"wolf_spider","z717-s91",NA,0.0128,"S",5.19,13,NA,"",NA,"","new method described in field notes","","yes",2.50481695568401,"30-35"
"409","17-Jul-25","Zackenberg",36.2,"wolf_spider","z717-s10",NA,0.0146,"S",10.17,15,NA,"",NA,"","","","yes",1.47492625368732,"35-40"
"410","17-Jul-25","Zackenberg",37,"wolf_spider","z717-s103",NA,0.0109,"S",5.07,25,NA,"",NA,"","","","yes",4.93096646942801,"35-40"
"411","17-Jul-25","Zackenberg",37.2,"wolf_spider","z717-s110",NA,0.0111,"S",4.89,25,NA,"",NA,"","","","yes",5.11247443762781,"35-40"
"412","17-Jul-25","Zackenberg",36.2,"wolf_spider","z717-s92",NA,0.0181,"S",3.18,25,NA,"",NA,"","","","yes",7.86163522012579,"35-40"
"413","17-Jul-25","Zackenberg",48.9,"wolf_spider","z717-s24",NA,0.0243,"S",3.34,9,NA,"",NA,"","died at end of experiment","","yes",2.69461077844311,"45-50"
"414","17-Jul-25","Zackenberg",48.8,"wolf_spider","z717-s16",NA,0.0247,"S",0,1,NA,"",NA,"","died immediately after 1min ""acclimation""","","yes",Inf,"45-50"
"415","17-Jul-25","Zackenberg",47.7,"wolf_spider","z717-s90",NA,0.0174,"S",10.1,60,NA,"",NA,"","died at end of experiment","","yes",5.94059405940594,"45-50"
"416","17-Jul-25","Zackenberg",48.5,"wolf_spider","z717-s17",NA,0.0241,"S",13.16,36,NA,"",NA,"","died at end of experiment","","yes",2.73556231003039,"45-50"
"417","17-Jul-25","Zackenberg",44.5,"wolf_spider","z717-s83",NA,0.0073,"S",24.29,53,NA,"",NA,"","died at end of experiment","","yes",2.18196788801976,"40-45"
"418","19-Jul-25","Zackenberg",3.3,"muscids","z719-m44",NA,0.0047,"S",1.17,1,3.1,"HKDT",37,"60","","","yes",0.854700854700855,"0-5"
"419","19-Jul-25","Zackenberg",0.2,"muscids","Z719-M41",NA,0.004,"S",NA,0,3.1,"HKDT",37,"676","","","no",NA,"0-5"
"420","19-Jul-25","Zackenberg",3.7,"muscids","Z719-M01",NA,0.0032,"S",1.91,1,3.1,"HKDT",37,"610","","","yes",0.523560209424084,"0-5"
"421","19-Jul-25","Zackenberg",2.7,"muscids","Z719-M06",NA,0.0071,"S",6.15,3,3.1,"HKDT",37,"102","","","yes",0.48780487804878,"0-5"
"422","19-Jul-25","Zackenberg",2.2,"muscids","Z719-M84",NA,0.0056,"S",3.03,2,3.1,"HKDT",37,"244","","","yes",0.66006600660066,"0-5"
"423","19-Jul-25","Zackenberg",2.1,"muscids","Z719-M20",NA,0.0041,"S",NA,0,3.1,"HKDT",37,"465","","","no",NA,"0-5"
"424","19-Jul-25","Zackenberg",0.7,"muscids","Z719-M80",NA,0.003,"S",NA,0,3.1,"HKDT",37,"60","","","no",NA,"0-5"
"425","19-Jul-25","Zackenberg",NA,"muscids","Z719-M117",NA,0.0044,"S",NA,NA,3.1,"HKDT",37,"459","","",NA,NA,NA
"426","19-Jul-25","Zackenberg",NA,"muscids","Z719-M79",NA,0.0027,"S",NA,NA,3.1,"HKDT",37,"49","","",NA,NA,NA
"427","19-Jul-25","Zackenberg",NA,"muscids","Z719-M25",NA,0.0016,"S",NA,NA,3.1,"HKDT",37,"55","","",NA,NA,NA
"428","19-Jul-25","Zackenberg",5.1,"wolf_spider","Z719-S106",NA,0.0358,"S",31.67,25,3.1,"HKDT",45,"130","","","yes",0.789390590464162,"5-10"
"429","19-Jul-25","Zackenberg",8.3,"wolf_spider","z719-s11",NA,NA,NA,9.77,24,3.1,"HKDT",45,"290","","","yes",2.45649948822927,"5-10"
"430","19-Jul-25","Zackenberg",7.3,"wolf_spider","z719-s72",NA,0.0201,"S",9.22,24,3.1,"HKDT",45,"270","","","yes",2.60303687635575,"5-10"
"431","19-Jul-25","Zackenberg",7.5,"wolf_spider","z719-s42",NA,0.0148,"S",11.04,24,3.1,"HKDT",45,"80","","","yes",2.17391304347826,"5-10"
"432","19-Jul-25","Zackenberg",7.6,"wolf_spider","z719-s03",NA,0.0064,"S",18.04,25,3.1,"HKDT",NA,NA,"escaped","","yes",1.38580931263858,"5-10"
"433","19-Jul-25","Zackenberg",5.8,"wolf_spider","z719-s35",NA,0.023,"S",11.03,25,3.1,"HKDT",45,"185","","","yes",2.26654578422484,"5-10"
"434","19-Jul-25","Zackenberg",4.8,"wolf_spider","z719-s38",NA,0.0168,"S",21.11,23,3.1,"HKDT",45,"78","","","yes",1.08953102794884,"0-5"
"435","19-Jul-25","Zackenberg",4.8,"wolf_spider","z719-s78",NA,0.0177,"S",18.11,8,3.1,"HKDT",45,"189","","","yes",0.441744892324683,"0-5"
"436","19-Jul-25","Zackenberg",3.8,"wolf_spider","z719-s48",NA,0.0164,"S",5.84,2,3.1,"HKDT",45,"37","","","yes",0.342465753424658,"0-5"
"437","19-Jul-25","Zackenberg",15.3,"wolf_spider","z719-s111",NA,0.0208,"S",1.85,5,30,"HKDT",45,"902","","","yes",2.7027027027027,"15-20"
"438","19-Jul-25","Zackenberg",11.8,"wolf_spider","Z719-S81",NA,0.0189,"S",5.42,25,30,"HKDT",45,"198","","","yes",4.61254612546125,"10-15"
"439","19-Jul-25","Zackenberg",12.2,"wolf_spider","z719-s131",NA,0.0081,"S",11.46,27,30,"HKDT",45,"1424","","","yes",2.35602094240838,"10-15"
"440","19-Jul-25","Zackenberg",11.9,"wolf_spider","z719-s74",NA,0.0218,"S",3.34,9,30,"HKDT",45,"867","","","yes",2.69461077844311,"10-15"
"441","19-Jul-25","Zackenberg",12.1,"wolf_spider","z719-s23",NA,0.0333,"S",4.98,8,30,"HKDT",45,"244","","","yes",1.60642570281124,"10-15"
"442","19-Jul-25","Zackenberg",9.8,"muscids","z719-m82",NA,0.0043,"S",4.52,3,NA,"",NA,"","","","yes",0.663716814159292,"5-10"
"443","19-Jul-25","Zackenberg",9.8,"muscids","z719-m75",NA,0.0031,"S",8.01,9,NA,"",NA,"","","","yes",1.12359550561798,"5-10"
"444","19-Jul-25","Zackenberg",9,"muscids","z719-m112",NA,0.0022,"S",16.78,8,NA,"",NA,"","","","yes",0.476758045292014,"5-10"
"445","19-Jul-25","Zackenberg",10.8,"muscids","z719-m120",NA,0.0016,"S",1.8,5,NA,"",NA,"","","","yes",2.77777777777778,"10-15"
"446","19-Jul-25","Zackenberg",24.2,"muscids","z719-m10",NA,0.0023,"S",42.83,14,NA,"",NA,"","","","yes",0.326873686668223,"20-25"
"447","19-Jul-25","Zackenberg",24.3,"muscids","z719-m92",NA,0.0024,"S",14.3,6,NA,"",NA,"","","","yes",0.41958041958042,"20-25"
"448","19-Jul-25","Zackenberg",24.6,"muscids","z719-m91",NA,0.0046,"S",8.2,9,NA,"",NA,"","","","yes",1.09756097560976,"20-25"
"449","19-Jul-25","Zackenberg",24.5,"muscids","z719-m103",NA,0.0025,"S",8.51,9,NA,"",NA,"","","","yes",1.05757931844888,"20-25"
"450","19-Jul-25","Zackenberg",24.8,"muscids","z719-m21",NA,NA,NA,6.46,9,NA,"",NA,"","","","yes",1.39318885448916,"20-25"
"451","19-Jul-25","Zackenberg",24.9,"wolf_spider","z719-s05",NA,0.0195,"S",8.23,25,30,"HKDT",45,"566","","","yes",3.03766707168894,"20-25"
"452","19-Jul-25","Zackenberg",25.1,"wolf_spider","z719-s08",NA,NA,NA,5.57,25,30,"HKDT",45,"580","","","yes",4.48833034111311,"25-30"
"453","19-Jul-25","Zackenberg",25.6,"wolf_spider","z719-s104",NA,0.0257,"S",5.67,25,30,"HKDT",45,"301","","","yes",4.40917107583774,"25-30"
"454","22-Jul-25","Zackenberg",32.3,"wolf_spider","Z722-S77",NA,0.0104,"S",4.28,19,3.1,"HKDT",45,"1020","caught 2-3 days ago","","yes",4.4392523364486,"30-35"
"455","22-Jul-25","Zackenberg",33,"wolf_spider","Z722-S18",NA,0.0183,"S",7.08,20,30,"HKDT",45,"214","caught 2-3 days ago","","yes",2.82485875706215,"30-35"
"456","22-Jul-25","Zackenberg",32.8,"wolf_spider","Z722-S03",NA,0.0182,"S",2,9,3.1,"HKDT",44,"250","caught 2-3 days ago","","yes",4.5,"30-35"
"457","22-Jul-25","Zackenberg",34.2,"wolf_spider","Z722-S13",NA,0.02,"S",7.02,20,3.1,"HKDT",44,"111","caught 2-3 days ago","","yes",2.84900284900285,"30-35"
"458","22-Jul-25","Zackenberg",34.4,"wolf_spider","Z722-S130",NA,0.0103,"S",5.31,20,3.1,"HKDT",44,"530","caught 2-3 days ago","","yes",3.76647834274953,"30-35"
"459","22-Jul-25","Zackenberg",40,"wolf_spider","z722-s16",NA,0.0059,"S",2.01,20,3.1,"HKDT",43,">1800","","","yes",9.95024875621891,"40-45"
"460","22-Jul-25","Zackenberg",44.9,"wolf_spider","z722-s101",NA,0.025,"S",7.87,95,3.1,"HKDT",43,"492","","","yes",12.0711562897078,"40-45"
"461","22-Jul-25","Zackenberg",44.7,"wolf_spider","z722-s150",NA,0.0192,"S",2.54,38,3.1,"HKDT",43,"456","","","yes",14.9606299212598,"40-45"
"462","22-Jul-25","Zackenberg",44.3,"wolf_spider","z722-s49",NA,0.0227,"S",3.39,19,3.1,"HKDT",43,"657","","","yes",5.6047197640118,"40-45"
"463","22-Jul-25","Zackenberg",42.9,"wolf_spider","z722-s102",NA,0.035,"S",2.73,38,3.1,"HKDT",43,"80","5-min acclimation in chamber","","yes",13.9194139194139,"40-45"
"464","22-Jul-25","Zackenberg",43.8,"wolf_spider","z722-s140",NA,0.0223,"S",4.88,57,3.1,"HKDT",44,"561","5-min acclimation in chamber","","yes",11.6803278688525,"40-45"
"465","22-Jul-25","Zackenberg",44.1,"wolf_spider","z722-s09",NA,0.0273,"S",3.02,21,3.1,"HKDT",44,"211","","","yes",6.95364238410596,"40-45"
"466","23-Jul-25","Zackenberg",23.3,"muscids","z723-m40",NA,0.0089,"S",13.6,9,3.1,"HKDT",35.5,"980","","","yes",0.661764705882353,"20-25"
"467","23-Jul-25","Zackenberg",23.6,"muscids","z723-m34",NA,0.0059,"S",8.82,7,3.1,"HKDT",35.5,"800","","","yes",0.793650793650794,"20-25"
"468","23-Jul-25","Zackenberg",23.6,"muscids","z723-m114",NA,0.0026,"S",25.06,13,3.1,"HKDT",35.5,"410","","","yes",0.518754988028731,"20-25"
"469","23-Jul-25","Zackenberg",22.7,"muscids","z723-m29",NA,0.0051,"S",8.49,5,3.1,"HKDT",35.5,"234","","","yes",0.588928150765607,"20-25"
"470","23-Jul-25","Zackenberg",24.2,"muscids","z723-m105",NA,0.0048,"S",43.77,5,3.1,"HKDT",35.5,"469","","","yes",0.114233493260224,"20-25"
"471","23-Jul-25","Zackenberg",22.8,"wolf_spider","z723-s73",NA,0.0332,"S",3.28,20,3.1,"HKDT",45.5,"406","","","yes",6.09756097560976,"20-25"
"472","23-Jul-25","Zackenberg",22.8,"wolf_spider","z723-s52",NA,0.0208,"S",10.06,20,3.1,"HKDT",45.5,"413","","","yes",1.98807157057654,"20-25"
"473","23-Jul-25","Zackenberg",23,"wolf_spider","z723-s22",NA,0.0061,"S",1.36,3,3.1,"HKDT",45.5,"256","","","yes",2.20588235294118,"20-25"
"474","23-Jul-25","Zackenberg",22.4,"wolf_spider","z723-s83",NA,0.0151,"S",8.84,18,3.1,"HKDT",45.5,"90","","","yes",2.03619909502262,"20-25"
"475","23-Jul-25","Zackenberg",22.4,"wolf_spider","z723-s90",NA,0.0112,"S",3.09,18,3.1,"HKDT",45.5,"273","","","yes",5.8252427184466,"20-25"
"476","23-Jul-25","Zackenberg",36.7,"muscids","z723-m21",NA,0.0014,"S",1.78,2,NA,"",NA,"","died in acclimation","","yes",1.12359550561798,"35-40"
"477","23-Jul-25","Zackenberg",34.7,"muscids","z723-m100",NA,0.0027,"S",NA,0,NA,"",NA,"","died in acclimation","","no",NA,"30-35"
"478","23-Jul-25","Zackenberg",35.3,"muscids","z723-m15",NA,0.0038,"S",16.87,19,30,"HKDT",38,">1800","","","yes",1.1262596324837,"35-40"
"479","23-Jul-25","Zackenberg",35.1,"muscids","z723-m36",NA,0.0016,"S",26.83,13,NA,"",NA,"","died in acclimation","","yes",0.484532240029817,"35-40"
"480","23-Jul-25","Zackenberg",32.9,"wolf_spider","z723-s24",NA,0.0291,"S",9.04,20,30,"HKDT",45,"201","","","yes",2.21238938053097,"30-35"
"481","23-Jul-25","Zackenberg",24.8,"wolf_spider","z723-s04",NA,0.02,"S",5.26,17,30,"HKDT",45,"109","","","yes",3.2319391634981,"20-25"
"482","23-Jul-25","Zackenberg",26.7,"wolf_spider","z723-s25",NA,0.0109,"S",7,9,30,"HKDT",45,"319","","","yes",1.28571428571429,"25-30"
"483","23-Jul-25","Zackenberg",25.8,"wolf_spider","z723-s76",NA,0.0117,"S",1,5,30,"HKDT",45,"76","","","yes",5,"25-30"
"484","23-Jul-25","Zackenberg",25.2,"wolf_spider","z723-s12",NA,0.0096,"S",2.1,2,30,"HKDT",45,"244","","","yes",0.952380952380952,"25-30"
"485","24-Jul-25","Zackenberg",29.1,"muscids","z724-m41",NA,0.0088,"S",10,9,32,"HKDT",37,">1800","","","yes",0.9,"25-30"
"486","24-Jul-25","Zackenberg",27.8,"muscids","z724-m48",NA,0.0085,"S",4.74,8,32,"HKDT",37,">1800","","","yes",1.68776371308017,"25-30"
"487","24-Jul-25","Zackenberg",28.6,"muscids","z724-m13",NA,0.0058,"S",12.59,18.5,15,"HKDT",38,"241","","","yes",1.46942017474186,"25-30"
"488","24-Jul-25","Zackenberg",31.1,"muscids","z724-m44",NA,0.0026,"S",15.91,13,32,"HKDT",37,"61","","","yes",0.817096165933375,"30-35"
"489","24-Jul-25","Zackenberg",31.4,"muscids","z724-m75",NA,0.0044,"S",4.44,5,32,"HKDT",37,"1228","","","yes",1.12612612612613,"30-35"
"490","24-Jul-25","Zackenberg",35.8,"muscids","z724-m25",NA,0.0039,"S",34.3,7,30,"HKDT",37,"319","","","yes",0.204081632653061,"35-40"
"491","24-Jul-25","Zackenberg",35.9,"muscids","z724-m101",NA,0.0021,"S",18.29,11,NA,"",NA,"","","","yes",0.601421541826134,"35-40"
